*Vertices   7343
   1387 "Paul Dale"                              0.0000    0.0000    0.5000
   1388 "S. B. Konyagin"                         0.0000    0.0000    0.5000
   1389 "L. Wilson"                              0.0000    0.0000    0.5000
   1390 "Prasad Chalasani"                      0.0000    0.0000    0.5000
   1391 "Sebastian Leipert"                      0.0000    0.0000    0.5000
   1392 "P. Scheuermann"                         0.0000    0.0000    0.5000
   1393 "G. Evangelidis"                         0.0000    0.0000    0.5000
   1394 "J. Naor"                                0.0000    0.0000    0.5000
   1395 "F. Huber"                               0.0000    0.0000    0.5000
   1396 "U. A. Zalgaller"                        0.0000    0.0000    0.5000
   1397 "Esteban Feuerstein"                    0.0000    0.0000    0.5000
   1398 "D. Grogan"                              0.0000    0.0000    0.5000
   1399 "L. S. Heath"                           0.0000    0.0000    0.5000
   1400 "Frank Follert"                         0.0000    0.0000    0.5000
   1401 "S. J. Owen"                            0.0000    0.0000    0.5000
   1402 "T. He"                                  0.0000    0.0000    0.5000
   1403 "L. Harrington"                          0.0000    0.0000    0.5000
   1404 "J. Warren"                              0.0000    0.0000    0.5000
   1405 "K. Trovato"                             0.0000    0.0000    0.5000
   1406 "M. H. Elfick"                           0.0000    0.0000    0.5000
   1407 "D. B. Boyd"                            0.0000    0.0000    0.5000
   1408 "Haijo Schipper"                        0.0000    0.0000    0.5000
   1409 "D. B. West"                            0.0000    0.0000    0.5000
   1410 "L. Cremona"                             0.0000    0.0000    0.5000
   1411 "J. D. Tyger"                            0.0000    0.0000    0.5000
   1412 "Rudolf Eisenstock"                      0.0000    0.0000    0.5000
   1413 "D. Laugwitz"                            0.0000    0.0000    0.5000
   1414 "Robert E. Tarjan"                      0.0000    0.0000    0.5000
   1415 "R. Wilson"                              0.0000    0.0000    0.5000
   1416 "F. Murtagh"                             0.0000    0.0000    0.5000
   1417 "J.-H. Lin"                              0.0000    0.0000    0.5000
   1418 "Desh Ranjan"                            0.0000    0.0000    0.5000
   1419 "J. E. Mebius"                           0.0000    0.0000    0.5000
   1420 "Ravi Kannan"                           0.0000    0.0000    0.5000
   1421 "David H. Rappaport"                    0.0000    0.0000    0.5000
   1422 "E. Jennings"                            0.0000    0.0000    0.5000
   1423 "S. T. Leutenegger"                      0.0000    0.0000    0.5000
   1424 "Jim Gettys"                             0.0000    0.0000    0.5000
   1425 "N. L. K. Pitteway"                      0.0000    0.0000    0.5000
   1426 "J. Montroll"                            0.0000    0.0000    0.5000
   1427 "I. Chakravaty"                          0.0000    0.0000    0.5000
   1428 "Elisabetta Bruzzone"                   0.0000    0.0000    0.5000
   1429 "C. A. Burdet"                           0.0000    0.0000    0.5000
   1430 "D. Parsons"                             0.0000    0.0000    0.5000
   1431 "K. McCroan"                             0.0000    0.0000    0.5000
   1432 "T. Kruger"                              0.0000    0.0000    0.5000
   1433 "Victor Pan"                            0.0000    0.0000    0.5000
   1434 "Sue H. Whitesides"                     0.0000    0.0000    0.5000
   1435 "Lawrence Wolff"                        0.0000    0.0000    0.5000
   1436 "P. G. Alourdas"                         0.0000    0.0000    0.5000
   1437 "Sven Schonherr"                        0.0000    0.0000    0.5000
   1438 "A. Shashua"                             0.0000    0.0000    0.5000
   1439 "S.-Y. Lin"                              0.0000    0.0000    0.5000
   1440 "D. P. Peterson"                         0.0000    0.0000    0.5000
   1441 "Mario Jesus"                            0.0000    0.0000    0.5000
   1442 "Roy J. Byrd"                            0.0000    0.0000    0.5000
   1443 "C. Bron"                                0.0000    0.0000    0.5000
   1444 "S.-H. Suh"                              0.0000    0.0000    0.5000
   1445 "P. Bhattacharya"                        0.0000    0.0000    0.5000
   1446 "Z. Tuza"                                0.0000    0.0000    0.5000
   1447 "N. J. Nilsson"                         0.0000    0.0000    0.5000
   1448 "Takao Wachi"                            0.0000    0.0000    0.5000
   1449 "Michael Hoffmann"                       0.0000    0.0000    0.5000
   1450 "J. W. Bales"                            0.0000    0.0000    0.5000
   1451 "G. J. Clapworthy"                       0.0000    0.0000    0.5000
   1452 "Rolf H. Mohring"                       0.0000    0.0000    0.5000
   1453 "V. I. Arnold"                           0.0000    0.0000    0.5000
   1454 "Valerio Pascucci"                      0.0000    0.0000    0.5000
   1455 "S. Halperin"                            0.0000    0.0000    0.5000
   1456 "T. H. Payne"                           0.0000    0.0000    0.5000
   1457 "Carola Wenk"                            0.0000    0.0000    0.5000
   1458 "C. Peterkin"                            0.0000    0.0000    0.5000
   1459 "W. C. Thacker"                          0.0000    0.0000    0.5000
   1460 "K. G. Shin"                             0.0000    0.0000    0.5000
   1461 "J. M. Hollerbach"                      0.0000    0.0000    0.5000
   1462 "D. D. George"                           0.0000    0.0000    0.5000
   1463 "M. A. Wesley"                          0.0000    0.0000    0.5000
   1464 "A. V. Aho"                              0.0000    0.0000    0.5000
   1465 "J. Toran"                               0.0000    0.0000    0.5000
   1466 "Ward Morgan"                            0.0000    0.0000    0.5000
   1467 "Albert L. Zobrist"                     0.0000    0.0000    0.5000
   1468 "R. P. Bhatia"                           0.0000    0.0000    0.5000
   1469 "Dmitri Gavrilov"                        0.0000    0.0000    0.5000
   1470 "Rajit Gadh"                             0.0000    0.0000    0.5000
   1471 "J. M. Augenbaum"                        0.0000    0.0000    0.5000
   1472 "David Eppstein"                        0.0000    0.0000    0.5000
   1473 "M. Dreux"                               0.0000    0.0000    0.5000
   1474 "L. W. Beineke"                          0.0000    0.0000    0.5000
   1475 "Michael E. Hohmeyer"                   0.0000    0.0000    0.5000
   1476 "J.-J. Risler"                          0.0000    0.0000    0.5000
   1477 "Stuart M. Shieber"                     0.0000    0.0000    0.5000
   1478 "P. A. Beling"                           0.0000    0.0000    0.5000
   1479 "Subbiah Soundaralakshmi"               0.0000    0.0000    0.5000
   1480 "G. Hajos"                               0.0000    0.0000    0.5000
   1481 "L. A. Shepp"                            0.0000    0.0000    0.5000
   1482 "U. Wendt"                               0.0000    0.0000    0.5000
   1483 "Sung Woo Choi"                         0.0000    0.0000    0.5000
   1484 "R. G. Pitchen"                          0.0000    0.0000    0.5000
   1485 "M. Cohen"                               0.0000    0.0000    0.5000
   1486 "Jean Vuillemin"                        0.0000    0.0000    0.5000
   1487 "I. S. Evans"                            0.0000    0.0000    0.5000
   1488 "S. W. Sheppard"                         0.0000    0.0000    0.5000
   1489 "Yi-Jen Chiang"                         0.0000    0.0000    0.5000
   1490 "Erik D. Demaine"                       0.0000    0.0000    0.5000
   1491 "D. Pullar"                              0.0000    0.0000    0.5000
   1492 "B. van Hohenbalken"                    0.0000    0.0000    0.5000
   1493 "R. J. Fowler"                           0.0000    0.0000    0.5000
   1494 "R. R. Sokal"                            0.0000    0.0000    0.5000
   1495 "Kyung-Yong Chwa"                       0.0000    0.0000    0.5000
   1496 "Lutz Kettner"                          0.0000    0.0000    0.5000
   1497 "Matthias Muller-Hannemann"             0.0000    0.0000    0.5000
   1498 "Rachel Orti"                           0.0000    0.0000    0.5000
   1499 "Y. Nakamura"                            0.0000    0.0000    0.5000
   1500 "A. Laurentini"                          0.0000    0.0000    0.5000
   1501 "Gunter M. Ziegler"                     0.0000    0.0000    0.5000
   1502 "P. G. Reddy"                            0.0000    0.0000    0.5000
   1503 "P. Mussi"                               0.0000    0.0000    0.5000
   1504 "S. Levy"                                0.0000    0.0000    0.5000
   1505 "E.-C. Chang"                            0.0000    0.0000    0.5000
   1506 "X. Mendonca"                            0.0000    0.0000    0.5000
   1507 "D. V. Brackle"                          0.0000    0.0000    0.5000
   1508 "Michel X. Goemans"                     0.0000    0.0000    0.5000
   1509 "G. de Saussure"                         0.0000    0.0000    0.5000
   1510 "R. Loos"                                0.0000    0.0000    0.5000
   1511 "M. T. Ensz"                             0.0000    0.0000    0.5000
   1512 "V. C. Prasad"                           0.0000    0.0000    0.5000
   1513 "F. Takens"                              0.0000    0.0000    0.5000
   1514 "W. H. Cunningham"                      0.0000    0.0000    0.5000
   1515 "K. Kuratowski"                          0.0000    0.0000    0.5000
   1516 "L. Stark"                               0.0000    0.0000    0.5000
   1517 "E. L. Lawler"                          0.0000    0.0000    0.5000
   1518 "H. Niederreiter"                        0.0000    0.0000    0.5000
   1519 "J. Sutherland"                          0.0000    0.0000    0.5000
   1520 "Carolyn K. Duby"                       0.0000    0.0000    0.5000
   1521 "N. Adlai A. DePano"                    0.0000    0.0000    0.5000
   1522 "Majid Sarrafzadeh"                     0.0000    0.0000    0.5000
   1523 "D. M. Y. Sommerville"                   0.0000    0.0000    0.5000
   1524 "Qing-Wen Feng"                          0.0000    0.0000    0.5000
   1525 "Francisco Santos"                      0.0000    0.0000    0.5000
   1526 "J. P. Steadman"                         0.0000    0.0000    0.5000
   1527 "M. Sato"                                0.0000    0.0000    0.5000
   1528 "L. A. Newberg"                          0.0000    0.0000    0.5000
   1529 "W. Kuperberg"                           0.0000    0.0000    0.5000
   1530 "J. A. Goldak"                           0.0000    0.0000    0.5000
   1531 "E. V. Krishnamurthy"                    0.0000    0.0000    0.5000
   1532 "M. Herlihy"                             0.0000    0.0000    0.5000
   1533 "William H. Press"                      0.0000    0.0000    0.5000
   1534 "Ali Mohades"                            0.0000    0.0000    0.5000
   1535 "B. Just"                                0.0000    0.0000    0.5000
   1536 "G. S. Young"                            0.0000    0.0000    0.5000
   1537 "D. J. Robinson"                         0.0000    0.0000    0.5000
   1538 "P. Cignoni"                             0.0000    0.0000    0.5000
   1539 "T. Kanade"                              0.0000    0.0000    0.5000
   1540 "Paul R. Detmer"                         0.0000    0.0000    0.5000
   1541 "A. Chistov"                             0.0000    0.0000    0.5000
   1542 "Thomas W. Sederberg"                   0.0000    0.0000    0.5000
   1543 "Octavia Petrovici"                      0.0000    0.0000    0.5000
   1544 "H. H. Baker"                            0.0000    0.0000    0.5000
   1545 "M. J. O'Donnell"                        0.0000    0.0000    0.5000
   1546 "D. Jouppi"                              0.0000    0.0000    0.5000
   1547 "T. Anderson"                            0.0000    0.0000    0.5000
   1548 "T. L. Steiner"                          0.0000    0.0000    0.5000
   1549 "E. Gutkin"                              0.0000    0.0000    0.5000
   1550 "P. Duchet"                              0.0000    0.0000    0.5000
   1551 "R. S. Poulsen"                          0.0000    0.0000    0.5000
   1552 "L. Langley"                             0.0000    0.0000    0.5000
   1553 "M. P. Consens"                          0.0000    0.0000    0.5000
   1554 "M. G. Cox"                              0.0000    0.0000    0.5000
   1555 "F. D. Hwang"                            0.0000    0.0000    0.5000
   1556 "Ding-Zhu Du"                           0.0000    0.0000    0.5000
   1557 "B. E. Fullbright"                       0.0000    0.0000    0.5000
   1558 "C. T. Hoang"                            0.0000    0.0000    0.5000
   1559 "Y.-A. Chen"                             0.0000    0.0000    0.5000
   1560 "D. Rhynsburger"                         0.0000    0.0000    0.5000
   1561 "Catherine A. Schevon"                  0.0000    0.0000    0.5000
   1562 "H. Jurgensen"                           0.0000    0.0000    0.5000
   1563 "Prashant Kulkarni"                      0.0000    0.0000    0.5000
   1564 "W. W. Moss"                             0.0000    0.0000    0.5000
   1565 "C. Bohm"                                0.0000    0.0000    0.5000
   1566 "Geert-Jan Giezeman"                    0.0000    0.0000    0.5000
   1567 "C. Colombo"                             0.0000    0.0000    0.5000
   1568 "T.-P. Fang"                            0.0000    0.0000    0.5000
   1569 "J. Bourgain"                            0.0000    0.0000    0.5000
   1570 "A. Dobson"                              0.0000    0.0000    0.5000
   1571 "Michael T. Goodrich"                   0.0000    0.0000    0.5000
   1572 "L. Soukup"                              0.0000    0.0000    0.5000
   1573 "F. Margot"                              0.0000    0.0000    0.5000
   1574 "N. Hasan"                               0.0000    0.0000    0.5000
   1575 "R. A. Piccinini"                        0.0000    0.0000    0.5000
   1576 "W. Sohrt"                               0.0000    0.0000    0.5000
   1577 "Ernst Peter Mucke"                     0.0000    0.0000    0.5000
   1578 "Petr Svestka"                          0.0000    0.0000    0.5000
   1579 "V. Mirelli"                             0.0000    0.0000    0.5000
   1580 "A. Bolour"                              0.0000    0.0000    0.5000
   1581 "A. Srinivasan"                          0.0000    0.0000    0.5000
   1582 "M. Henrion"                             0.0000    0.0000    0.5000
   1583 "Marko Boben"                            0.0000    0.0000    0.5000
   1584 "Otto Nurmi"                            0.0000    0.0000    0.5000
   1585 "W. Wu"                                  0.0000    0.0000    0.5000
   1586 "N. Fukuyama"                            0.0000    0.0000    0.5000
   1587 "R. K. Ahuja"                            0.0000    0.0000    0.5000
   1588 "L. A. Leifer"                           0.0000    0.0000    0.5000
   1589 "H. Lass"                                0.0000    0.0000    0.5000
   1590 "A. Neumaier"                            0.0000    0.0000    0.5000
   1591 "M. A. Ismail"                           0.0000    0.0000    0.5000
   1592 "Claudio Montani"                       0.0000    0.0000    0.5000
   1593 "H. A. Sober"                            0.0000    0.0000    0.5000
   1594 "Robert Schneiders"                     0.0000    0.0000    0.5000
   1595 "Hanna Baumgarten"                      0.0000    0.0000    0.5000
   1596 "Jay Bagga"                             0.0000    0.0000    0.5000
   1597 "S. Yokoi"                               0.0000    0.0000    0.5000
   1598 "Danny Krizanc"                         0.0000    0.0000    0.5000
   1599 "J. N. Lee"                              0.0000    0.0000    0.5000
   1600 "Y. Kambayashi"                          0.0000    0.0000    0.5000
   1601 "J. L. Montana"                          0.0000    0.0000    0.5000
   1602 "S. Straszewicz"                         0.0000    0.0000    0.5000
   1603 "A. Hill"                                0.0000    0.0000    0.5000
   1604 "J.-D. Muller"                           0.0000    0.0000    0.5000
   1605 "T. H. Merrett"                          0.0000    0.0000    0.5000
   1606 "M. W. Orletsky"                        0.0000    0.0000    0.5000
   1607 "B. Jaggi"                               0.0000    0.0000    0.5000
   1608 "J.-P. Roudneff"                         0.0000    0.0000    0.5000
   1609 "R. Goldmann"                            0.0000    0.0000    0.5000
   1610 "J. Lehel"                               0.0000    0.0000    0.5000
   1611 "M. W. Blasgen"                          0.0000    0.0000    0.5000
   1612 "G. Bonmassar"                           0.0000    0.0000    0.5000
   1613 "En-Yu Yao"                              0.0000    0.0000    0.5000
   1614 "D."                                     0.0000    0.0000    0.5000
   1615 "M. Nassar"                              0.0000    0.0000    0.5000
   1616 "Carl Ollivier-Gooch"                    0.0000    0.0000    0.5000
   1617 "Varol Akman"                           0.0000    0.0000    0.5000
   1618 "Mark S. Shephard"                      0.0000    0.0000    0.5000
   1619 "S. Bhatt"                               0.0000    0.0000    0.5000
   1620 "Andrzej Woloszyn"                       0.0000    0.0000    0.5000
   1621 "G. N. Vanderplaats"                     0.0000    0.0000    0.5000
   1622 "M. Baldwin"                             0.0000    0.0000    0.5000
   1623 "David M. Mount"                        0.0000    0.0000    0.5000
   1624 "Kevin J. Renze"                         0.0000    0.0000    0.5000
   1625 "Y. Lin"                                 0.0000    0.0000    0.5000
   1626 "C. C. Gonzaga"                          0.0000    0.0000    0.5000
   1627 "R. W. Irving"                          0.0000    0.0000    0.5000
   1628 "W. J. Berman"                           0.0000    0.0000    0.5000
   1629 "J. M. Lane"                            0.0000    0.0000    0.5000
   1630 "G. Radack"                              0.0000    0.0000    0.5000
   1631 "C.-T. Ho"                               0.0000    0.0000    0.5000
   1632 "L. T. Cook"                             0.0000    0.0000    0.5000
   1633 "J. R. Miller"                           0.0000    0.0000    0.5000
   1634 "Siu-Wing Cheng"                        0.0000    0.0000    0.5000
   1635 "H. Gazit"                               0.0000    0.0000    0.5000
   1636 "J. W. Bruce"                            0.0000    0.0000    0.5000
   1637 "S. Lojasiewicz"                         0.0000    0.0000    0.5000
   1638 "Sheng-Lin Chou"                         0.0000    0.0000    0.5000
   1639 "Frank Da"                               0.0000    0.0000    0.5000
   1640 "Maria Angeles Garrido"                 0.0000    0.0000    0.5000
   1641 "L. O'Gorman"                            0.0000    0.0000    0.5000
   1642 "A. Boucher"                             0.0000    0.0000    0.5000
   1643 "J. W. Moon"                             0.0000    0.0000    0.5000
   1644 "H. Mehldau"                             0.0000    0.0000    0.5000
   1645 "Diane L. Souvaine"                     0.0000    0.0000    0.5000
   1646 "Prabhakar Raghavan"                    0.0000    0.0000    0.5000
   1647 "Robert Juan-Arinyo"                    0.0000    0.0000    0.5000
   1648 "Xuehou Tan"                            0.0000    0.0000    0.5000
   1649 "Raman"                                  0.0000    0.0000    0.5000
   1650 "C. J. H. McDiarmid"                    0.0000    0.0000    0.5000
   1651 "Scott A. Mitchell"                     0.0000    0.0000    0.5000
   1652 "Ulrik Brandes"                         0.0000    0.0000    0.5000
   1653 "Arthur J. Olson"                       0.0000    0.0000    0.5000
   1654 "J. A. George"                           0.0000    0.0000    0.5000
   1655 "N. Weingarten"                          0.0000    0.0000    0.5000
   1656 "W. N. Martin"                           0.0000    0.0000    0.5000
   1657 "G. R. Hottel"                          0.0000    0.0000    0.5000
   1658 "K. C. Hui"                             0.0000    0.0000    0.5000
   1659 "P. Brucker"                             0.0000    0.0000    0.5000
   1660 "R. Chandrasekaran"                      0.0000    0.0000    0.5000
   1661 "G. Gambosi"                             0.0000    0.0000    0.5000
   1662 "Michael Ben-Or"                        0.0000    0.0000    0.5000
   1663 "P. A. Burrough"                         0.0000    0.0000    0.5000
   1664 "J. L. Finney"                           0.0000    0.0000    0.5000
   1665 "H. Pick"                                0.0000    0.0000    0.5000
   1666 "A. L. Sangiovanni-Vincentelli"          0.0000    0.0000    0.5000
   1667 "Carole S. Gitlin"                      0.0000    0.0000    0.5000
   1668 "U. Kulisch"                             0.0000    0.0000    0.5000
   1669 "C. Sander"                              0.0000    0.0000    0.5000
   1670 "U. Babu"                                0.0000    0.0000    0.5000
   1671 "Don Dewhirst"                           0.0000    0.0000    0.5000
   1672 "R. E. Gomory"                           0.0000    0.0000    0.5000
   1673 "A. Horn"                                0.0000    0.0000    0.5000
   1674 "L. Blum"                                0.0000    0.0000    0.5000
   1675 "S. Dong"                                0.0000    0.0000    0.5000
   1676 "K. Booth"                               0.0000    0.0000    0.5000
   1677 "J. Harris"                              0.0000    0.0000    0.5000
   1678 "H. Voigt"                               0.0000    0.0000    0.5000
   1679 "Norimasa Yoshida"                       0.0000    0.0000    0.5000
   1680 "Susanne E. Hambrusch"                  0.0000    0.0000    0.5000
   1681 "R. D. W. Wilson"                        0.0000    0.0000    0.5000
   1682 "David F. Watson"                       0.0000    0.0000    0.5000
   1683 "G. Ghione"                              0.0000    0.0000    0.5000
   1684 "Carl W. Gable"                          0.0000    0.0000    0.5000
   1685 "Y. Y. Yang"                             0.0000    0.0000    0.5000
   1686 "L. Boxer"                               0.0000    0.0000    0.5000
   1687 "Seth J. Teller"                        0.0000    0.0000    0.5000
   1688 "U. Bartuschka"                          0.0000    0.0000    0.5000
   1689 "Jean-Francois Dufourd"                 0.0000    0.0000    0.5000
   1690 "Z. Aviad"                               0.0000    0.0000    0.5000
   1691 "D. Richards"                            0.0000    0.0000    0.5000
   1692 "D. Shaked"                              0.0000    0.0000    0.5000
   1693 "Ethan D. Bolker"                       0.0000    0.0000    0.5000
   1694 "G. Kalai"                               0.0000    0.0000    0.5000
   1695 "L.-C. Fu"                               0.0000    0.0000    0.5000
   1696 "C. Guerra"                              0.0000    0.0000    0.5000
   1697 "P. Maestrini"                           0.0000    0.0000    0.5000
   1698 "Mary-Anne K. Posenau"                  0.0000    0.0000    0.5000
   1699 "M. Dehn"                                0.0000    0.0000    0.5000
   1700 "Julie Sun"                              0.0000    0.0000    0.5000
   1701 "A. Wiernik"                             0.0000    0.0000    0.5000
   1702 "L. Tassiulas"                           0.0000    0.0000    0.5000
   1703 "M.-D. A. Huang"                         0.0000    0.0000    0.5000
   1704 "F. Devai"                               0.0000    0.0000    0.5000
   1705 "F. Maffrey"                             0.0000    0.0000    0.5000
   1706 "T. H. Mattheiss"                        0.0000    0.0000    0.5000
   1707 "A. T. Holle"                            0.0000    0.0000    0.5000
   1708 "Robert F. Cohen"                       0.0000    0.0000    0.5000
   1709 "J. Vorsatz"                             0.0000    0.0000    0.5000
   1710 "W. Randolph Franklin"                  0.0000    0.0000    0.5000
   1711 "Osama A. Mohammed"                      0.0000    0.0000    0.5000
   1712 "B. M. Waxman"                           0.0000    0.0000    0.5000
   1713 "R. H. Wilson"                           0.0000    0.0000    0.5000
   1714 "S. Ocken"                               0.0000    0.0000    0.5000
   1715 "C. L. Liu"                              0.0000    0.0000    0.5000
   1716 "Frank Weller"                           0.0000    0.0000    0.5000
   1717 "G. Bol"                                 0.0000    0.0000    0.5000
   1718 "W. L. Wooten"                           0.0000    0.0000    0.5000
   1719 "Jose A. Ventura"                        0.0000    0.0000    0.5000
   1720 "Roberto Grossi"                         0.0000    0.0000    0.5000
   1721 "M. Shinya"                              0.0000    0.0000    0.5000
   1722 "C. D. Enyon"                            0.0000    0.0000    0.5000
   1723 "K. Ramamohanarao"                       0.0000    0.0000    0.5000
   1724 "J. M. Sullivan"                         0.0000    0.0000    0.5000
   1725 "J. Chaudhuri"                           0.0000    0.0000    0.5000
   1726 "Klaus Jansen"                          0.0000    0.0000    0.5000
   1727 "D. Filip"                               0.0000    0.0000    0.5000
   1728 "Jurgen Wirtgen"                         0.0000    0.0000    0.5000
   1729 "D. Bhagavathi"                          0.0000    0.0000    0.5000
   1730 "R. Kalin"                               0.0000    0.0000    0.5000
   1731 "I. D. Scherson"                         0.0000    0.0000    0.5000
   1732 "Ludwig Danzer"                         0.0000    0.0000    0.5000
   1733 "David Cazier"                          0.0000    0.0000    0.5000
   1734 "Mihalis Yannakakis"                    0.0000    0.0000    0.5000
   1735 "Stephen C. North"                      0.0000    0.0000    0.5000
   1736 "B. Lisper"                              0.0000    0.0000    0.5000
   1737 "L. A. Lyusternik"                       0.0000    0.0000    0.5000
   1738 "Gerald Weber"                          0.0000    0.0000    0.5000
   1739 "Pascal J. Frey"                        0.0000    0.0000    0.5000
   1740 "G. Salmon"                              0.0000    0.0000    0.5000
   1741 "H. Mercure"                             0.0000    0.0000    0.5000
   1742 "D. Attali"                              0.0000    0.0000    0.5000
   1743 "B. Gao"                                 0.0000    0.0000    0.5000
   1744 "D. Kravets"                             0.0000    0.0000    0.5000
   1745 "P. Appell"                              0.0000    0.0000    0.5000
   1746 "A. I. Weiss"                            0.0000    0.0000    0.5000
   1747 "K. M. Fairchild"                        0.0000    0.0000    0.5000
   1748 "Karl Merkley"                           0.0000    0.0000    0.5000
   1749 "H. H. Bock"                             0.0000    0.0000    0.5000
   1750 "E. N. Hanson"                           0.0000    0.0000    0.5000
   1751 "M. K. Agoston"                         0.0000    0.0000    0.5000
   1752 "W. M. Stewart"                          0.0000    0.0000    0.5000
   1753 "D. Lazard"                              0.0000    0.0000    0.5000
   1754 "M. J. Muuss"                            0.0000    0.0000    0.5000
   1755 "Masao Iri"                             0.0000    0.0000    0.5000
   1756 "MacGregor"                              0.0000    0.0000    0.5000
   1757 "M. A. Ghandehari"                       0.0000    0.0000    0.5000
   1758 "Yoshihide Igarashi"                     0.0000    0.0000    0.5000
   1759 "R. R. Sibson"                          0.0000    0.0000    0.5000
   1760 "J. W. Morris"                           0.0000    0.0000    0.5000
   1761 "P. Damaschke"                           0.0000    0.0000    0.5000
   1762 "R. C. Prim"                             0.0000    0.0000    0.5000
   1763 "M. Marek-Sadowska"                      0.0000    0.0000    0.5000
   1764 "?? Feynmann"                            0.0000    0.0000    0.5000
   1765 "B. G. Mobasseri"                       0.0000    0.0000    0.5000
   1766 "W. Espelage"                            0.0000    0.0000    0.5000
   1767 "S. Kobourov"                            0.0000    0.0000    0.5000
   1768 "D. Petkovic"                            0.0000    0.0000    0.5000
   1769 "P. Yanker"                              0.0000    0.0000    0.5000
   1770 "Manuel Blum"                           0.0000    0.0000    0.5000
   1771 "G. K. Kalisch"                          0.0000    0.0000    0.5000
   1772 "T. R. Henry"                            0.0000    0.0000    0.5000
   1773 "Marshall W. Bern"                      0.0000    0.0000    0.5000
   1774 "A. Beck"                                0.0000    0.0000    0.5000
   1775 "Marc H. Brown"                         0.0000    0.0000    0.5000
   1776 "H. Szu"                                 0.0000    0.0000    0.5000
   1777 "K. Yu"                                  0.0000    0.0000    0.5000
   1778 "R. Ding"                                0.0000    0.0000    0.5000
   1779 "Amitabh Agrawal"                       0.0000    0.0000    0.5000
   1780 "D. Terzopoulos"                         0.0000    0.0000    0.5000
   1781 "L. Upson"                               0.0000    0.0000    0.5000
   1782 "G. Evans"                               0.0000    0.0000    0.5000
   1783 "Karen M. Daniels"                      0.0000    0.0000    0.5000
   1784 "D. H. Ballard"                          0.0000    0.0000    0.5000
   1785 "G. R. Grimmet"                          0.0000    0.0000    0.5000
   1786 "J. P. Dussault"                         0.0000    0.0000    0.5000
   1787 "J. W. Modestino"                        0.0000    0.0000    0.5000
   1788 "H. Dyckhoff"                            0.0000    0.0000    0.5000
   1789 "L. Cowen"                               0.0000    0.0000    0.5000
   1790 "D. B. Yudin"                            0.0000    0.0000    0.5000
   1791 "H. J. Olivie"                           0.0000    0.0000    0.5000
   1792 "O. Schramm"                             0.0000    0.0000    0.5000
   1793 "C. J. Smyth"                            0.0000    0.0000    0.5000
   1794 "B.-E. Bengtsson"                        0.0000    0.0000    0.5000
   1795 "K. Voss"                                0.0000    0.0000    0.5000
   1796 "P. V. Sankar"                           0.0000    0.0000    0.5000
   1797 "S. Norbeck"                             0.0000    0.0000    0.5000
   1798 "D. K. Hsiao"                            0.0000    0.0000    0.5000
   1799 "Tiko Kameda"                           0.0000    0.0000    0.5000
   1800 "A. W. Toga"                             0.0000    0.0000    0.5000
   1801 "J. Viegas"                              0.0000    0.0000    0.5000
   1802 "S. Szabo"                               0.0000    0.0000    0.5000
   1803 "V. Betke"                               0.0000    0.0000    0.5000
   1804 "E. Remila"                              0.0000    0.0000    0.5000
   1805 "R. R. Riesenfeld"                       0.0000    0.0000    0.5000
   1806 "K. L. Lawrence"                         0.0000    0.0000    0.5000
   1807 "L. L. Schumaker"                       0.0000    0.0000    0.5000
   1808 "Jonathan Richard Shewchuk"             0.0000    0.0000    0.5000
   1809 "G. F. Jennings"                         0.0000    0.0000    0.5000
   1810 "Elias Koutsoupias"                     0.0000    0.0000    0.5000
   1811 "J. Shafer"                              0.0000    0.0000    0.5000
   1812 "Pankaj K. Agarwal"                     0.0000    0.0000    0.5000
   1813 "M. O. Robbins"                          0.0000    0.0000    0.5000
   1814 "A. Pnueli"                              0.0000    0.0000    0.5000
   1815 "Allan R. Wilks"                         0.0000    0.0000    0.5000
   1816 "Ashutosh Rege"                         0.0000    0.0000    0.5000
   1817 "Nira Dyn"                              0.0000    0.0000    0.5000
   1818 "J. Marasa"                              0.0000    0.0000    0.5000
   1819 "G. Ewald"                               0.0000    0.0000    0.5000
   1820 "Sridhar Ramaswamy"                     0.0000    0.0000    0.5000
   1821 "A. Baumker"                             0.0000    0.0000    0.5000
   1822 "T. Imielinski"                          0.0000    0.0000    0.5000
   1823 "A. Hasham"                              0.0000    0.0000    0.5000
   1824 "K. Yeap"                                0.0000    0.0000    0.5000
   1825 "Saul A. Teukolsky"                     0.0000    0.0000    0.5000
   1826 "J. Meijer"                              0.0000    0.0000    0.5000
   1827 "Bradford Chamberlain"                   0.0000    0.0000    0.5000
   1828 "Maurizio Patrignani"                   0.0000    0.0000    0.5000
   1829 "A. K. Cline"                            0.0000    0.0000    0.5000
   1830 "Y. Yamasbita"                           0.0000    0.0000    0.5000
   1831 "Michael Murphy"                        0.0000    0.0000    0.5000
   1832 "X. S. Gao"                              0.0000    0.0000    0.5000
   1833 "H. Mu"                                  0.0000    0.0000    0.5000
   1834 "Ioannis G. Tollis"                     0.0000    0.0000    0.5000
   1835 "Joachim Giesen"                        0.0000    0.0000    0.5000
   1836 "C. Kim"                                 0.0000    0.0000    0.5000
   1837 "B. Magedson"                            0.0000    0.0000    0.5000
   1838 "C. R. Aragon"                          0.0000    0.0000    0.5000
   1839 "J. E. Seery"                            0.0000    0.0000    0.5000
   1840 "G. Wechsung"                            0.0000    0.0000    0.5000
