98	7	1.03886
98	17	1.03996
98	19	0.983849
98	24	1.04514
98	49	0.929026
98	61	0.99755
98	64	0.989665
98	75	1.044
98	87	1.03188
98	91	0.925421
98	94	0.98524
98	108	0.988396
98	113	0.941724
98	120	0.986111
99	10	0.000174129
99	11	1.0516
99	14	1.07433
99	24	1.06729
99	37	0.996973
99	41	0.998903
99	49	0.951171
99	54	1.06469
99	59	1.15978
99	61	1.0197
99	87	1.05403
99	88	1.01949
99	91	0.947566
99	96	0.959211
99	108	1.01054
99	128	1.07325
100	15	1.04389
100	20	0.988469
100	34	1.10134
100	35	1.04302
100	39	1.04425
100	43	1.04472
100	44	1.04026
100	45	1.04497
100	55	1.04734
100	80	1.00234
100	86	2.40551
100	93	1.00203
100	110	0.958022
100	115	0.99385
100	118	0.987856
100	128	1.1863e-05
101	3	1.03862
101	10	1.03602
101	12	0.978435
101	22	1.03122
101	27	0.972136
101	29	1.01913
101	32	0.925976
101	41	0.715847
101	59	1.0469
101	62	0.977379
101	74	1.03334
101	76	1.03561
101	103	0.991073
101	104	0.984657
101	106	0.929003
101	118	1.49971
102	4	0.17639
102	23	1.01135
102	30	0.0158128
102	35	1.06765
102	43	1.06935
102	44	1.06489
102	45	1.0696
102	46	1.02787
102	55	1.07198
102	66	1.02446
102	72	1.07437
102	92	1.02758
102	115	1.01848
102	118	1.01249
102	119	0.682463
102	122	1.06695
103	1	0.94359
103	10	1.04211
103	22	1.03732
103	25	0.989091
103	32	0.932073
103	50	0.987919
103	55	0.167693
103	63	0.984475
103	68	1.03426
103	77	1.0379
103	82	0.977458
103	84	0.989494
103	90	0.933661
103	106	0.9351
103	119	1.03574
103	121	0.982056
104	3	1.04117
104	12	0.980987
104	25	0.985547
104	27	0.974689
104	32	0.928529
104	38	0.9808
104	41	0.733509
104	60	1.03358
104	81	0.982528
104	82	0.973914
104	84	0.98595
104	101	0.983085
104	105	1.03361
104	111	1.03853
104	119	1.03219
104	121	0.978512
105	3	1.06416
105	27	0.997674
105	29	1.04466
105	37	1.66559
105	38	1.00379
105	46	1.04533
105	50	1.00736
105	62	1.00292
105	63	1.00392
105	74	1.05888
105	82	0.996899
105	84	1.00894
105	106	0.954542
105	111	1.06152
105	119	1.05518
105	121	1.0015
106	3	1.01313
106	12	0.952948
106	25	0.957508
106	27	0.94665
106	38	0.95276
106	42	1.15084
106	63	0.952891
106	69	1.00581
106	74	1.00785
106	76	1.01012
106	77	1.00632
106	81	0.954489
106	101	0.955046
106	103	0.965586
106	111	1.0105
106	121	0.950473
107	1	1.60327
107	6	1.05427
107	18	1.00738
107	30	1.0623
107	38	1.04007
107	51	1.00397
107	57	1.00403
107	58	0.974015
107	65	1.00322
107	67	1.01072
107	70	1.06094
107	73	0.963731
107	79	1.01996
107	86	0.954633
107	95	1.00492
107	97	1.06349
108	2	1.04078
108	11	1.032
108	19	0.986389
108	21	0.940003
108	23	0.62408
108	24	1.04769
108	26	1.03827
108	37	0.977368
108	61	1.00009
108	75	1.04654
108	78	0.941415
108	87	1.03442
108	98	0.986164
108	112	1.05213
108	113	0.944264
108	125	0.933204
109	7	0.710763
109	15	0.997382
109	43	0.99821
109	45	0.998462
109	55	1.00083
109	71	0.950198
109	72	1.00323
109	80	0.955834
109	83	0.897746
109	92	0.956435
109	93	0.955522
109	102	1.05448
109	110	0.911514
109	114	1.00676
109	115	0.947342
109	124	0.997475
110	13	1.05665
110	20	0.945025
110	28	1.00184
110	34	1.0579
110	44	0.996812
110	45	1.00153
110	46	0.959788
110	48	0.996583
110	66	0.956381
110	67	0.945486
110	71	0.953263
110	72	1.0063
110	80	0.958899
110	83	0.900811
110	109	0.908449
110	115	0.950406
111	12	1.00644
111	26	0.0118526
111	50	1.00982
111	59	1.0749
111	60	1.05903
111	62	1.00538
111	82	0.999364
111	84	1.0114
111	90	0.955567
111	99	0.725476
111	101	1.00854
111	104	1.01266
111	105	1.05906
111	106	0.957006
111	119	1.05764
111	121	1.00396
112	2	1.06985
112	7	1.07047
112	31	1.80794
112	36	0.962193
112	37	1.00644
112	49	0.96064
112	61	1.02916
112	88	1.02896
112	91	0.957035
112	94	1.01685
112	96	0.96868
112	99	1.06227
112	104	0.906646
112	108	1.02001
112	125	0.962278
112	127	1.0732
113	3	0.965682
113	14	1.02987
113	19	0.961529
113	21	0.915143
113	24	1.02283
113	36	0.908259
113	41	0.954438
113	54	1.02023
113	61	0.97523
113	96	0.914746
113	98	0.961304
113	99	1.00833
113	108	0.966077
113	112	1.02727
113	125	0.908344
113	127	1.01927
114	8	0.440171
114	20	0.992647
114	23	0.990899
114	34	1.10552
114	40	0.988798
114	42	1.06219
114	44	1.04443
114	46	1.00741
114	48	1.0442
114	66	1.004
114	87	0.133861
114	93	1.00621
114	109	0.956071
114	118	0.992034
114	122	1.0465
114	124	1.04816
115	13	1.07398
115	20	0.962357
115	23	0.960609
115	29	1.25409
115	35	1.01691
115	39	1.01814
115	42	1.0319
115	55	1.02123
115	71	0.970595
115	72	1.02363
115	95	0.803753
115	102	1.07488
115	110	0.931911
115	118	0.961744
115	122	1.01621
115	124	1.01787
116	5	1.00863
116	6	1.00279
116	8	0.961911
116	9	0.970671
116	30	1.01083
116	31	0.910465
116	53	1.00946
116	56	1.01496
116	58	0.922541
116	67	0.959243
116	73	0.912257
116	85	0.924023
116	90	2.85506
116	97	1.01201
116	107	1.01252
116	117	1.00332
117	3	0.625299
117	9	1.01755
117	16	1.04664
117	17	0.000230324
117	30	1.05771
117	33	1.04898
117	47	1.00305
117	51	0.999376
117	53	1.05633
117	57	0.999433
117	67	1.00612
117	85	0.9709
117	89	1.0095
117	95	1.00033
117	97	1.05889
117	123	1.04383
118	15	1.01632
118	23	0.959148
118	34	1.07377
118	39	1.01668
118	43	1.01715
118	45	1.0174
118	48	1.01245
118	55	1.01977
118	70	0.956364
118	71	0.969134
118	80	0.97477
118	93	0.974458
118	100	1.01734
118	102	1.07342
118	110	0.93045
118	122	1.01475
119	3	1.06345
119	10	1.06085
119	24	0.73319
119	27	0.996968
119	32	0.950809
119	38	1.00308
119	59	1.07173
119	62	1.00221
119	63	1.00321
119	68	1.053
119	69	1.05613
119	81	1.00481
119	90	0.952397
119	105	1.05589
119	106	0.953836
119	117	1.32404
120	2	1.03821
120	7	1.03883
120	14	1.05216
120	17	1.03993
120	21	0.937434
120	36	0.93055
120	41	0.97673
120	49	0.928997
120	54	1.04252
120	64	0.989636
120	75	1.04397
120	94	0.985212
120	96	0.937037
120	98	0.983595
120	99	1.03062
120	122	1.19378
121	10	1.03412
121	22	1.02932
121	29	1.01723
121	32	0.924076
121	62	0.975478
121	63	0.976477
121	68	1.02626
121	69	1.02939
121	77	1.0299
121	81	0.978075
121	82	0.96946
121	101	0.978632
121	106	0.927102
121	111	1.03408
121	112	0.119621
121	119	1.02774
122	2	0.721385
122	13	1.0988
122	35	1.04172
122	40	0.983325
122	43	1.04342
122	46	1.00194
122	53	0.077737
122	66	0.998529
122	72	1.04845
122	93	1.00074
122	100	1.04361
122	110	0.956727
122	114	1.05197
122	115	0.992555
122	118	0.98656
122	124	1.04269
123	4	1.05793
123	5	1.05232
123	6	1.04648
123	30	1.05452
123	31	0.954155
123	52	1.01326
123	53	1.05315
123	57	0.996246
123	65	0.995438
123	68	6.56302e-07
123	79	1.01218
123	97	1.0557
123	106	2.04891
123	107	1.05621
123	117	1.04701
123	126	1.05529
124	15	1.04343
124	20	0.988006
124	28	1.04482
124	35	1.04255
124	43	1.04426
124	44	1.03979
124	45	1.04451
124	46	1.00277
124	48	1.03956
124	66	0.999362
124	74	0.351562
124	91	2.03002
124	92	1.00248
124	100	1.04445
124	114	1.0528
124	122	1.04186
125	7	1.01101
125	17	1.01211
125	18	1.25896
125	19	0.955999
125	24	1.0173
125	26	1.00788
125	49	0.901176
125	61	0.9697
125	64	0.961815
125	88	0.969494
125	91	0.897571
125	99	1.0028
125	108	0.960547
125	112	1.02174
125	120	0.958261
125	128	1.02326
126	4	1.06526
126	6	1.05381
126	18	1.00692
126	24	0.663122
126	30	1.06184
126	31	0.96148
126	44	0.582371
126	51	1.00351
126	65	1.00276
126	73	0.963272
126	85	0.975038
126	86	0.954174
126	95	1.00447
126	97	1.06303
126	107	1.06353
126	116	0.960583
127	7	1.06647
127	11	1.05707
127	14	1.0798
127	21	0.965076
127	23	0.8317
127	36	0.958192
127	37	1.00244
127	41	1.00437
127	75	1.07161
127	78	0.966487
127	87	1.0595
127	91	0.953034
127	98	1.01124
127	99	1.05827
127	113	0.969337
127	119	0.460637
128	19	0.98877
128	26	1.04066
128	33	0.745611
128	36	0.9355
128	41	0.98168
128	69	4.96502e-07
128	88	1.00227
128	94	0.990162
128	96	0.941987
128	99	1.03558
128	108	0.993318
128	109	2.48238
128	112	1.05451
128	113	0.946645
128	120	0.991033
128	127	1.04651
